date,open,high,low,close,volume,openinterest
2018-03-06,"11,314.20","11,316.40","10,412.00","10,675.10",11314200,0
2018-03-07,"10,779.00","10,899.00","9,422.10","9,902.90",10779000,0
2018-03-08,"9,910.70","10,109.00","9,037.00","9,300.00",9910700,0
2018-03-09,"9,301.90","9,420.50","8,351.00","9,217.00",9301900,0
2018-03-10,"9,216.20","9,500.00","8,691.10","8,762.00",9216200,0
2018-03-11,"8,732.20","9,719.60","8,516.40","9,529.60",8732200,0
2018-03-12,"9,535.80","9,892.20","8,804.10","9,137.40",9535800,0
2018-03-13,"9,138.70","9,482.00","8,875.10","9,154.90",9138700,0
2018-03-14,"9,154.90","9,353.40","7,958.50","8,210.60",9154900,0
2018-03-15,"8,210.20","8,427.00","7,691.70","8,264.40",8210200,0
2018-03-16,"8,264.30","8,604.80","7,929.10","8,289.20",8264300,0
2018-03-17,"8,198.00","8,344.80","7,760.20","7,874.90",8198000,0
2018-03-18,"7,873.20","8,283.60","7,323.30","8,201.20",7873200,0
2018-03-19,"8,200.90","8,698.30","8,127.70","8,616.80",8200900,0
2018-03-20,"8,614.10","9,039.60","8,326.80","8,912.60",8614100,0
2018-03-21,"8,912.40","9,173.40","8,775.10","8,905.90",8912400,0
2018-03-22,"8,903.70","9,096.20","8,499.10","8,726.20",8903700,0
2018-03-23,"8,725.30","8,917.00","8,305.60","8,916.80",8725300,0
2018-03-24,"8,917.30","9,008.80","8,523.60","8,547.40",8917300,0
2018-03-25,"8,549.10","8,679.00","8,392.20","8,473.20",8549100,0
2018-03-26,"8,474.00","8,515.70","7,865.90","8,143.50",8474000,0
2018-03-27,"8,146.50","8,218.30","7,760.60","7,801.70",8146500,0
2018-03-28,"7,803.00","8,110.40","7,754.50","7,954.90",7803000,0
2018-03-29,"7,955.20","7,980.70","6,954.90","7,129.20",7955200,0
2018-03-30,"7,132.40","7,288.10","6,603.80","6,853.70",7132400,0
2018-03-31,"6,856.50","7,221.50","6,804.90","6,938.20",6856500,0
2018-04-01,"6,939.10","7,047.70","6,460.10","6,825.20",6939100,0
2018-04-02,"6,825.40","7,121.30","6,787.60","7,068.40",6825400,0
2018-04-03,"7,067.20","7,519.30","7,032.90","7,424.20",7067200,0
2018-04-04,"7,423.80","7,432.90","6,726.90","6,808.90",7423800,0
2018-04-05,"6,808.70","6,918.20","6,592.50","6,782.00",6808700,0
2018-04-06,"6,783.70","6,859.70","6,523.40","6,624.30",6783700,0
2018-04-07,"6,624.50","7,071.90","6,616.10","6,905.70",6624500,0
2018-04-08,"6,905.90","7,113.40","6,903.90","7,030.50",6905900,0
2018-04-09,"7,035.70","7,192.50","6,633.20","6,781.90",7035700,0
2018-04-10,"6,782.60","6,899.50","6,671.60","6,854.80",6782600,0
2018-04-11,"6,855.60","6,988.60","6,818.40","6,962.10",6855600,0
2018-04-12,"6,963.30","8,009.60","6,779.30","7,926.60",6963300,0
2018-04-13,"7,926.90","8,228.00","7,756.60","7,887.40",7926900,0
2018-04-14,"7,891.10","8,180.20","7,839.30","8,004.40",7891100,0
2018-04-15,"8,004.60","8,411.50","8,004.60","8,363.60",8004600,0
2018-04-16,"8,362.20","8,412.90","7,908.50","8,070.00",8362200,0
2018-04-17,"8,070.00","8,171.70","7,852.80","7,908.60",8070000,0
2018-04-18,"7,908.50","8,227.60","7,895.30","8,178.40",7908500,0
2018-04-19,"8,179.00","8,303.70","8,126.70","8,290.80",8179000,0
2018-04-20,"8,292.30","8,926.20","8,224.50","8,867.00",8292300,0
2018-04-21,"8,867.00","9,027.70","8,614.50","8,923.10",8867000,0
2018-04-22,"8,923.60","9,022.30","8,766.50","8,806.70",8923600,0
2018-04-23,"8,809.30","9,001.00","8,785.30","8,952.80",8809300,0
2018-04-24,"8,952.70","9,734.80","8,937.00","9,645.30",8952700,0
2018-04-25,"9,645.00","9,753.10","8,768.10","8,873.10",9645000,0
2018-04-26,"8,874.50","9,303.60","8,669.80","9,287.00",8874500,0
2018-04-27,"9,282.80","9,386.30","8,920.20","8,940.90",9282800,0
2018-04-28,"8,940.80","9,428.90","8,895.50","9,352.40",8940800,0
2018-04-29,"9,352.20","9,565.10","9,182.80","9,415.10",9352200,0
2018-04-30,"9,415.80","9,456.70","9,135.40","9,245.10",9415800,0
2018-05-01,"9,245.10","9,245.10","8,851.00","9,074.90",9245100,0
2018-05-02,"9,076.80","9,265.70","8,991.90","9,243.20",9076800,0
2018-05-03,"9,244.20","9,809.40","9,171.40","9,749.70",9244200,0
2018-05-04,"9,747.60","9,800.90","9,549.00","9,708.60",9747600,0
2018-05-05,"9,709.50","9,992.80","9,691.30","9,853.50",9709500,0
2018-05-06,"9,859.60","9,957.70","9,446.70","9,656.40",9859600,0
2018-05-07,"9,651.10","9,675.60","9,204.20","9,431.60",9651100,0
2018-05-08,"9,373.90","9,404.40","9,079.80","9,196.40",9373900,0
2018-05-09,"9,194.90","9,377.90","8,988.00","9,319.10",9194900,0
2018-05-10,"9,319.20","9,393.30","9,013.40","9,025.70",9319200,0
2018-05-11,"9,026.00","9,028.70","8,359.60","8,408.30",9026000,0
2018-05-12,"8,409.60","8,646.10","8,184.10","8,459.50",8409600,0
2018-05-13,"8,489.10","8,758.40","8,330.00","8,693.50",8489100,0
2018-05-14,"8,693.40","8,878.30","8,305.10","8,674.10",8693400,0
2018-05-15,"8,674.00","8,842.10","8,436.50","8,477.00",8674000,0
2018-05-16,"8,477.00","8,496.40","8,120.10","8,344.40",8477000,0
2018-05-17,"8,344.60","8,458.70","8,022.30","8,063.00",8344600,0
2018-05-18,"8,064.40","8,273.60","7,939.80","8,245.70",8064400,0
2018-05-19,"8,244.70","8,389.10","8,153.20","8,245.10",8244700,0
2018-05-20,"8,243.90","8,580.40","8,184.70","8,529.00",8243900,0
2018-05-21,"8,529.50","8,550.60","8,375.50","8,403.30",8529500,0
2018-05-22,"8,403.80","8,414.50","7,979.30","8,006.00",8403800,0
2018-05-23,"8,005.70","8,047.40","7,467.60","7,512.30",8005700,0
2018-05-24,"7,512.30","7,736.60","7,293.40","7,592.90",7512300,0
2018-05-25,"7,593.90","7,653.40","7,355.60","7,477.70",7593900,0
2018-05-26,"7,478.50","7,619.30","7,331.50","7,361.30",7478500,0
2018-05-27,"7,361.90","7,411.80","7,267.50","7,366.70",7361900,0
2018-05-28,"7,367.30","7,446.90","7,090.60","7,119.30",7367300,0
2018-05-29,"7,119.30","7,533.00","7,069.80","7,467.70",7119300,0
2018-05-30,"7,469.20","7,565.20","7,306.80","7,400.10",7469200,0
2018-05-31,"7,400.80","7,611.90","7,355.00","7,502.60",7400800,0
2018-06-01,"7,502.50","7,610.40","7,375.80","7,530.80",7502500,0
2018-06-02,"7,530.80","7,694.50","7,467.90","7,646.60",7530800,0
2018-06-03,"7,646.60","7,775.00","7,611.30","7,729.30",7646600,0
2018-06-04,"7,729.30","7,759.90","7,468.40","7,504.30",7729300,0
2018-06-05,"7,507.40","7,672.60","7,391.00","7,631.50",7507400,0
2018-06-06,"7,631.50","7,699.10","7,504.40","7,661.00",7631500,0
2018-06-07,"7,661.00","7,754.70","7,657.70","7,697.80",7661000,0
2018-06-08,"7,697.90","7,710.50","7,556.90","7,622.10",7697900,0
2018-06-09,"7,622.10","7,689.00","7,493.30","7,515.80",7622100,0
2018-06-10,"7,515.80","7,516.30","6,668.10","6,775.10",7515800,0
2018-06-11,"6,775.20","6,910.80","6,657.20","6,885.90",6775200,0
2018-06-12,"6,885.90","6,887.20","6,476.00","6,558.20",6885900,0
2018-06-13,"6,558.50","6,624.60","6,129.10","6,312.30",6558500,0
2018-06-14,"6,312.30","6,711.50","6,283.60","6,647.10",6312300,0
2018-06-15,"6,647.30","6,655.80","6,395.70","6,410.30",6647300,0
2018-06-16,"6,410.00","6,564.20","6,358.00","6,505.80",6410000,0
2018-06-17,"6,505.80","6,593.00","6,452.10","6,460.30",6505800,0
2018-06-18,"6,460.50","6,794.50","6,410.90","6,719.80",6460500,0
2018-06-19,"6,719.80","6,839.50","6,681.50","6,752.40",6719800,0
2018-06-20,"6,752.30","6,812.70","6,575.10","6,765.40",6752300,0
2018-06-21,"6,765.80","6,797.50","6,695.10","6,728.00",6765800,0
2018-06-22,"6,728.20","6,739.70","5,955.00","6,055.70",6728200,0
2018-06-23,"6,055.20","6,259.00","6,032.80","6,167.30",6055200,0
2018-06-24,"6,167.90","6,248.30","5,785.30","6,154.60",6167900,0
2018-06-25,"6,155.10","6,331.20","6,101.70","6,256.60",6155100,0
2018-06-26,"6,256.90","6,267.70","6,060.00","6,082.10",6256900,0
2018-06-27,"6,081.10","6,187.30","6,025.40","6,154.90",6081100,0
2018-06-28,"6,154.90","6,178.40","5,854.00","5,883.50",6154900,0
2018-06-29,"5,883.20","6,284.90","5,818.50","6,213.30",5883200,0
2018-06-30,"6,213.40","6,498.50","6,204.00","6,398.90",6213400,0
2018-07-01,"6,398.50","6,445.10","6,284.70","6,366.80",6398500,0
2018-07-02,"6,349.10","6,680.00","6,275.00","6,619.50",6349100,0
2018-07-03,"6,618.60","6,676.60","6,513.50","6,513.50",6618600,0
2018-07-04,"6,513.80","6,774.50","6,442.30","6,598.40",6513800,0
2018-07-05,"6,598.00","6,693.60","6,466.10","6,546.50",6598000,0
2018-07-06,"6,546.50","6,638.20","6,458.30","6,617.70",6546500,0
2018-07-07,"6,617.70","6,805.90","6,531.10","6,765.50",6617700,0
2018-07-08,"6,765.40","6,784.00","6,694.30","6,714.80",6765400,0
2018-07-09,"6,715.10","6,793.80","6,637.70","6,667.10",6715100,0
2018-07-10,"6,668.40","6,686.80","6,291.50","6,307.20",6668400,0
2018-07-11,"6,307.20","6,409.70","6,296.60","6,389.10",6307200,0
2018-07-12,"6,389.10","6,389.40","6,088.80","6,250.60",6389100,0
2018-07-13,"6,250.80","6,333.80","6,144.50","6,230.20",6250800,0
2018-07-14,"6,229.50","6,313.50","6,192.50","6,254.80",6229500,0
2018-07-15,"6,254.80","6,399.60","6,238.50","6,362.90",6254800,0
2018-07-16,"6,362.80","6,749.20","6,344.10","6,729.90",6362800,0
2018-07-17,"6,729.80","7,453.20","6,666.00","7,322.00",6729800,0
2018-07-18,"7,321.60","7,581.20","7,249.30","7,383.60",7321600,0
2018-07-19,"7,383.90","7,558.40","7,288.80","7,477.50",7383900,0
2018-07-20,"7,477.60","7,683.60","7,292.00","7,339.40",7477600,0
2018-07-21,"7,339.30","7,460.80","7,223.50","7,408.70",7339300,0
2018-07-22,"7,409.00","7,575.30","7,343.70","7,412.30",7409000,0
2018-07-23,"7,412.40","7,809.60","7,379.20","7,723.00",7412400,0
2018-07-24,"7,723.10","8,479.80","7,701.90","8,407.00",7723100,0
2018-07-25,"8,404.90","8,484.60","8,062.10","8,173.70",8404900,0
2018-07-26,"8,173.90","8,304.30","7,861.00","7,937.00",8173900,0
2018-07-27,"7,936.90","8,273.80","7,808.30","8,187.40",7936900,0
2018-07-28,"8,186.80","8,234.10","8,077.40","8,234.10",8186800,0
2018-07-29,"8,231.50","8,275.40","8,113.30","8,215.60",8231500,0
2018-07-30,"8,214.70","8,262.00","7,874.40","8,177.10",8214700,0
2018-07-31,"8,176.40","8,176.50","7,649.80","7,729.40",8176400,0
2018-08-01,"7,728.50","7,753.20","7,449.20","7,606.40",7728500,0
2018-08-02,"7,606.40","7,701.40","7,470.60","7,535.60",7606400,0
2018-08-03,"7,535.60","7,535.60","7,293.50","7,419.00",7535600,0
2018-08-04,"7,418.90","7,484.20","6,949.70","7,014.30",7418900,0
2018-08-05,"7,014.00","7,087.60","6,887.90","7,027.10",7014000,0
2018-08-06,"7,027.80","7,143.60","6,852.50","6,943.60",7027800,0
2018-08-07,"6,943.60","7,149.70","6,689.90","6,724.90",6943600,0
2018-08-08,"6,725.20","6,725.20","6,138.80","6,283.60",6725200,0
2018-08-09,"6,283.70","6,620.20","6,197.00","6,538.80",6283700,0
2018-08-10,"6,539.50","6,570.20","6,043.40","6,152.30",6539500,0
2018-08-11,"6,152.80","6,469.60","6,009.80","6,231.60",6152800,0
2018-08-12,"6,232.10","6,453.00","6,169.80","6,313.00",6232100,0
2018-08-13,"6,313.00","6,524.10","6,159.60","6,255.30",6313000,0
2018-08-14,"6,255.30","6,255.30","5,898.30","6,190.20",6255300,0
2018-08-15,"6,190.20","6,592.80","6,177.90","6,256.90",6190200,0
2018-08-16,"6,256.90","6,470.90","6,249.80","6,306.70",6256900,0
2018-08-17,"6,306.70","6,581.70","6,291.80","6,581.70",6306700,0
2018-08-18,"6,581.80","6,626.40","6,295.50","6,379.10",6581800,0
2018-08-19,"6,379.10","6,534.80","6,316.00","6,481.50",6379100,0
2018-08-20,"6,474.20","6,516.40","6,255.90","6,268.10",6474200,0
2018-08-21,"6,268.10","6,484.10","6,257.40","6,482.20",6268100,0
2018-08-22,"6,482.20","6,840.80","6,304.80","6,359.60",6482200,0
2018-08-23,"6,359.90","6,550.20","6,359.20","6,521.20",6359900,0
2018-08-24,"6,521.20","6,721.20","6,472.80","6,680.40",6521200,0
2018-08-25,"6,680.60","6,783.40","6,655.30","6,734.80",6680600,0
2018-08-26,"6,734.90","6,892.70","6,573.10","6,712.70",6734900,0
2018-08-27,"6,712.70","6,902.90","6,650.40","6,897.60",6712700,0
2018-08-28,"6,897.60","7,129.70","6,861.20","7,074.60",6897600,0
2018-08-29,"7,074.60","7,121.40","6,926.70","7,029.10",7074600,0
2018-08-30,"7,029.20","7,050.20","6,798.00","6,993.70",7029200,0
2018-08-31,"6,993.70","7,080.20","6,698.00","7,033.80",6993700,0
2018-09-01,"7,032.40","7,264.30","7,020.40","7,189.60",7032400,0
2018-09-02,"7,189.60","7,334.80","7,117.30","7,293.90",7189600,0
2018-09-03,"7,289.80","7,330.70","7,182.80","7,264.20",7289800,0
2018-09-04,"7,264.20","7,409.90","7,234.50","7,377.50",7264200,0
2018-09-05,"7,377.50","7,407.50","6,691.80","6,706.80",7377500,0
2018-09-06,"6,706.80","6,732.90","6,337.80","6,514.00",6706800,0
2018-09-07,"6,514.10","6,540.60","6,316.20","6,390.90",6514100,0
2018-09-08,"6,390.90","6,484.30","6,132.30","6,184.30",6390900,0
2018-09-09,"6,184.30","6,432.60","6,148.80","6,238.50",6184300,0
2018-09-10,"6,238.50","6,358.50","6,237.30","6,321.00",6238500,0
2018-09-11,"6,320.70","6,391.80","6,189.60","6,293.90",6320700,0
2018-09-12,"6,293.90","6,353.50","6,204.50","6,338.00",6293900,0
2018-09-13,"6,338.00","6,867.30","6,337.80","6,482.90",6338000,0
2018-09-14,"6,482.90","6,579.40","6,412.10","6,483.70",6482900,0
2018-09-15,"6,482.60","6,562.90","6,470.30","6,519.00",6482600,0
2018-09-16,"6,519.00","6,520.80","6,406.20","6,500.20",6519000,0
2018-09-17,"6,500.20","6,533.50","6,215.90","6,251.90",6500200,0
2018-09-18,"6,251.90","6,388.80","6,228.80","6,342.00",6251900,0
2018-09-19,"6,342.00","6,478.70","6,144.50","6,390.40",6342000,0
2018-09-20,"6,390.40","6,537.50","6,346.40","6,489.20",6390400,0
2018-09-21,"6,490.90","6,780.50","6,489.80","6,766.70",6490900,0
2018-09-22,"6,766.70","6,833.30","6,635.50","6,729.60",6766700,0
2018-09-23,"6,729.60","6,789.40","6,666.40","6,704.10",6729600,0
2018-09-24,"6,713.30","6,728.10","6,559.10","6,584.10",6713300,0
2018-09-25,"6,590.60","6,590.60","5,977.00","6,445.10",6590600,0
2018-09-26,"6,443.00","6,551.90","6,384.10","6,468.10",6443000,0
2018-09-27,"6,463.70","6,738.30","6,428.80","6,689.20",6463700,0
2018-09-28,"6,685.70","6,809.20","6,538.60","6,636.00",6685700,0
2018-09-29,"6,633.90","6,648.40","6,464.40","6,603.90",6633900,0
2018-09-30,"6,603.90","6,673.90","6,533.50","6,635.20",6603900,0
2018-10-01,"6,635.20","6,674.70","6,072.70","6,608.20",6635200,0
2018-10-02,"6,608.20","6,645.70","6,034.90","6,549.90",6608200,0
2018-10-03,"6,549.90","6,563.50","6,429.60","6,507.80",6549900,0
2018-10-04,"6,509.20","6,653.00","6,487.80","6,584.20",6509200,0
2018-10-05,"6,584.20","6,682.30","6,537.60","6,639.10",6584200,0
2018-10-06,"6,639.10","6,661.50","6,550.40","6,596.30",6639100,0
2018-10-07,"6,596.30","6,633.90","6,523.80","6,611.00",6596300,0
2018-10-08,"6,611.00","6,699.50","6,589.90","6,669.60",6611000,0
2018-10-09,"6,669.60","6,678.90","6,613.30","6,650.80",6669600,0
2018-10-10,"6,650.60","6,653.50","6,526.00","6,618.00",6650600,0
2018-10-11,"6,618.00","6,622.50","6,206.20","6,239.10",6618000,0
2018-10-12,"6,239.20","6,344.80","6,206.80","6,291.30",6239200,0
2018-10-13,"6,291.30","6,329.30","6,282.80","6,321.70",6291300,0
2018-10-14,"6,321.60","6,390.90","6,300.00","6,326.80",6321600,0
2018-10-15,"6,326.80","7,358.40","6,300.20","6,699.80",6326800,0
2018-10-16,"6,712.40","6,836.70","6,645.40","6,705.30",6712400,0
2018-10-17,"6,718.90","6,745.90","6,637.80","6,686.60",6718900,0
2018-10-18,"6,690.10","6,736.30","6,530.60","6,574.10",6690100,0
2018-10-19,"6,576.40","6,603.20","6,506.90","6,512.00",6576400,0
2018-10-20,"6,511.70","6,593.70","6,495.90","6,572.20",6511700,0
2018-10-21,"6,575.90","6,643.10","6,568.00","6,583.00",6575900,0
2018-10-22,"6,583.00","6,612.70","6,529.50","6,555.80",6583000,0
2018-10-23,"6,558.60","6,573.60","6,500.50","6,528.70",6558600,0
2018-10-24,"6,531.20","6,593.80","6,522.60","6,530.70",6531200,0
2018-10-25,"6,532.50","6,544.80","6,491.50","6,507.00",6532500,0
2018-10-26,"6,507.00","6,570.50","6,498.50","6,510.00",6507000,0
2018-10-27,"6,510.00","6,534.00","6,473.70","6,494.20",6510000,0
2018-10-28,"6,494.60","6,502.20","6,461.20","6,486.10",6494600,0
2018-10-29,"6,486.10","6,498.40","6,310.50","6,335.00",6486100,0
2018-10-30,"6,336.70","6,469.90","6,316.50","6,325.70",6336700,0
2018-10-31,"6,327.90","6,405.70","6,257.80","6,365.90",6327900,0
2018-11-01,"6,365.90","6,421.80","6,354.20","6,400.50",6365900,0
2018-11-02,"6,400.50","6,444.30","6,390.90","6,424.70",6400500,0
2018-11-03,"6,424.50","6,429.50","6,346.20","6,386.20",6424500,0
2018-11-04,"6,386.20","6,508.90","6,359.70","6,478.20",6386200,0
2018-11-05,"6,478.20","6,489.20","6,431.70","6,459.70",6478200,0
2018-11-06,"6,460.40","6,509.60","6,441.60","6,502.80",6460400,0
2018-11-07,"6,503.10","6,594.30","6,502.00","6,565.30",6503100,0
2018-11-08,"6,565.30","6,577.30","6,466.30","6,474.00",6565300,0
